id,structure_5fba4,structure_06fb2,structure_975e2,structure_52fce,structure_14320,structure_c80df,structure_6fedc,structure_bbdd3,structure_4bd55,structure_d00ba,structure_ea5c4,structure_74928,structure_9176d,structure_24ac5,structure_bcaba,structure_bfcaa,structure_dc0fa,structure_1a80e,structure_70b08,structure_793be,structure_5a2ea,runtime_perc_diff,memory_perc_diff,cpu_perc_diff,runtime,memory,cpu,runtime_has_improved,memory_has_improved,cpu_has_improved
632b0,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,original,gpt-4-o_1,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,0.2732948730689885,-8.650532905322182,0.009059989453072386,24.739384433875482,8845862.038921656,99.90818877501721,False,True,False
9b5ea,original,gpt-4-o_2,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,1.0580019131629934,-10.33064232834174,0.017974779604753473,24.544720736642677,8982649.367698718,99.89928136263295,False,True,False
680a5,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,original,-0.26895640147086597,-9.240383014692144,5.4815802051782577e-05,24.873901690045994,8893885.11392743,99.91718649610057,True,True,False
1a519,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,original,original,gpt-4-o,0.5524929573797581,-8.785488176225032,-0.014670133542049367,24.670123259226482,8856849.520307248,99.93189925926309,False,True,True
b33fc,original,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,original,0.7931136075085536,-9.407647204278112,0.00026393708411819386,24.61043205857277,8907503.049390469,99.91697754788463,False,True,False
7051d,original,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,0.4525550475156549,-10.010444014498809,0.004666035421294323,24.694915037602186,8956580.189447949,99.91257909266828,False,True,False
7cecb,original,gpt-4-o_2,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,original,original,-0.14270603350989816,-8.53523646407828,-0.005270934186323453,24.842582532515127,8836475.095429065,99.9225078385657,True,True,True
cc1ae,original,gpt-4-o_2,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,-0.06916400108582219,-9.52140089024546,0.0018879035463505555,24.82433882728219,8916764.388341865,99.91535492539647,True,True,False
19ece,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o_1,original,gpt-4-o,original,original,gpt-4-o,original,0.7740726831589805,-9.590652770492438,0.0058953797415710295,24.61515557517608,8922402.580463154,99.9113507657378,False,True,False
57098,original,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,1.025734600418208,-10.161564480357072,-0.0037609316585121896,24.552725347379845,8968883.771920063,99.92099908569686,False,True,True
2ac38,gpt-4-o,gpt-4-o_2,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,original,original,original,gpt-4-o,-0.8272128020215772,-9.526037058400444,0.020004736395019446,25.01238936682542,8917141.845339006,99.89725308580921,True,True,False
c9787,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,original,original,original,gpt-4-o,original,gpt-4-o,original,0.5258949463365653,-8.149368733675797,-0.0015267444679880763,24.67672147601843,8805059.393939717,99.91876674749136,False,True,True
d76ba,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,-0.8392313193740022,-9.139443381191084,-0.008054254799749076,25.015370822201174,8885667.04036319,99.92528885573824,True,True,True
e9e2a,original,gpt-4-o_2,original,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,0.6926742154927751,-8.919194407477235,0.00656051352480328,24.635348240534466,8867735.310222626,99.91068618241086,False,True,False
93543,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,original,0.8067344770425309,-10.124690343508473,0.013643898177905884,24.607053104788065,8965881.637290394,99.90360865987718,False,True,False
eac7a,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,0.7652157263761785,-8.415200277582013,-0.012309131819504526,24.61735273649295,8826702.26213473,99.92954021147567,False,True,True
01dfc,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,original,original,gpt-4-o,original,original,original,0.7568591755278841,-9.506592468922198,0.009691677653114274,24.619425761202972,8915558.749965899,99.90755760959432,False,True,False
d7f78,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,gpt-4-o,original,gpt-4-o,original,original,original,0.4169900152121362,-9.440556225586947,-0.0003732847027607313,24.703737719605368,8910182.361258985,99.91761424231483,False,True,True
cbe3d,original,gpt-4-o_2,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,gpt-4-o,original,original,original,original,0.7040903115363087,-8.334521769319105,-0.018426634243463937,24.632516228904326,8820133.762795463,99.9356526511321,False,True,True
a5105,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,original,gpt-4-o,original,original,original,gpt-4-o_1,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,0.6224359895114085,-9.740953230039068,0.023167475165548592,24.652772364517052,8934639.401525915,99.89409296448123,False,True,False
fadda,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,0.32387134757582675,-10.610683652893224,-0.0011329215071176001,24.72683783620596,9005449.135504164,99.91837325045339,False,True,True
10d6b,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,original,0.8263870231062062,-9.688329901803481,-0.0061849595967478676,24.60217786207795,8930355.035042351,99.92342110754028,False,True,True
2140d,original,gpt-4-o_2,original,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,-0.21017791088696886,-10.261920252594916,0.008428895667880434,24.859320403387148,8977054.309995554,99.90881934651718,True,True,False
af298,original,gpt-4-o_2,original,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,0.6370493464999161,-9.36648255991762,0.008464325199319412,24.649147202571232,8904151.599975936,99.90878394630677,False,True,False
2a4f5,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o_1,original,original,gpt-4-o,original,original,original,0.9765233298899744,-10.297229844669925,-0.008408706984517558,24.564933276424807,8979929.066076303,99.92564301458287,False,True,True
1644b,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,0.5072651519547691,-10.47694943059818,0.0036965353310004835,24.681343002865713,8994561.066677706,99.91354779041258,False,True,False
3e0b1,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,0.1363673397588077,-8.934796527485709,-0.0018789328822368659,24.773352295160294,8869005.568153435,99.91911864443894,False,True,True
309e8,original,gpt-4-o_2,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o_1,original,original,gpt-4-o,gpt-4-o,original,original,0.24257621677855074,-8.887452340974898,-0.0004295070324562333,24.747004866600037,8865151.006827127,99.91767041811563,False,True,True
065ca,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o_1,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,0.7436490455201279,-9.956661640735026,0.009452057577237912,24.622702822089195,8952201.458431004,99.90779703136366,False,True,False
5b2e4,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o_1,gpt-4-o,original,original,gpt-4-o,original,original,0.05253913918411855,-9.188316497328731,0.0012151660551378558,24.794147708763678,8889646.080605382,99.91602710613866,False,True,False
0d61f,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,gpt-4-o,original,original,0.5080872366922065,-9.087908692069075,-0.010622762352440003,24.681139066815376,8881471.306223633,99.92785523762662,False,True,True
90082,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,0.6330402474058879,-9.740800261002311,-0.0010296225105050395,24.650141747047503,8934626.9474407,99.91827003694571,False,True,True
ab18f,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,-0.37354848998227125,-10.74816307623958,-0.0033048545432774732,24.899848038951557,9016642.122593993,99.92054338602527,True,True,True
bd29d,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,0.8066982560784006,-9.60494336504103,9.869929401224205e-05,24.607062090188265,8923566.059596213,99.91714264892603,False,True,False
39445,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,0.2969901662809924,-8.632666657610244,-0.0012669236815423036,24.7335062995553,8844407.44538965,99.91850714172931,False,True,True
57203,original,original,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,0.6170809732512078,-8.600245386562237,0.0014974557910375512,24.654100793103378,8841767.844062826,99.91574505002217,False,True,False
55aa9,original,original,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,-0.17760892696692085,-9.82827247950749,-0.010665877398891866,24.85124095653494,8941748.561632961,99.9278983169916,True,True,True
71743,gpt-4-o,gpt-4-o_2,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,gpt-4-o,original,original,original,gpt-4-o,original,0.12253748387153184,-9.341309566437833,-0.0016652979216393823,24.77678309256832,8902102.122431055,99.91890518627993,False,True,True
80b56,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,0.7978518562349783,-9.401597864523318,0.00904313108246085,24.609256632626057,8907010.538001278,99.90820561943605,False,True,False
394a0,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,-0.6176824384788278,-9.254403279626022,0.012551980961871703,24.960410789897043,8895026.583978591,99.90469967343635,True,True,False
3e5af,original,gpt-4-o_2,original,gpt-4-o,original,original,original,gpt-4-o,original,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,-1.0080993608290187,-8.565777325680656,-0.00039541131254565984,25.05726222321391,8838961.601855313,99.91763635061291,True,True,True
c41e4,original,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,original,original,original,-0.31336403932664547,-10.695676673760936,0.004251365580023505,24.884917973230284,9012368.904020367,99.91299341933404,True,True,False
c66be,original,gpt-4-o_2,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,gpt-4-o,original,original,-0.003859955419872604,-10.243777527922482,-0.02312912554833377,24.808138734350603,8975577.206891032,99.94035125071473,True,True,True
5c22d,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o_1,original,original,original,gpt-4-o,original,original,0.6731782665327272,-10.04284851329242,-0.014402678445881466,24.640184635917347,8959218.425249502,99.93163202550937,False,True,True
b7db4,gpt-4-o,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,original,original,gpt-4-o,original,gpt-4-o,original,0.9728654880506418,-9.02051015729712,-0.004713362185722068,24.565840683877468,8875984.005570099,99.92195072800463,False,True,True
02cf1,gpt-4-o,gpt-4-o_2,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,original,original,gpt-4-o_1,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,0.1050048553303805,-9.308518293109259,0.002533586408590763,24.78113244349758,8899432.39709986,99.91470977689319,False,True,False
53243,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,0.7702930585893608,-9.405040585865132,-0.003846122782815265,24.6160931934913,8907290.82965944,99.92108420631807,False,True,True
4a034,original,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,original,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,-0.03594544753444271,-9.74419497739643,-0.017854723370108454,24.816098240514595,8934903.330741184,99.93508121356494,True,True,True
4a357,original,original,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o_1,original,original,gpt-4-o,original,original,gpt-4-o,0.2448311620107826,-10.513177728397883,0.010584802306241231,24.746445478250582,8997510.619852198,99.90666522407984,False,True,False
1fc14,gpt-4-o,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,original,original,original,gpt-4-o,gpt-4-o,original,1.0920938744956408,-11.036030599788091,-0.0028925637164670098,24.53626348202427,9040079.066074198,99.92013143640513,False,True,True
fae5c,gpt-4-o,gpt-4-o_2,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,0.7905127760960522,-8.501072875268692,-0.024220759506123974,24.61107725153367,8833693.642036403,99.94144198125008,False,True,True
cc890,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,0.22502349551351622,-8.968919290367303,-0.009938797043314723,24.751359201967716,8871783.697673522,99.92717183835852,False,True,True
fdf2a,original,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o_1,original,original,gpt-4-o,original,gpt-4-o,original,0.7355300132937256,-8.48304172756405,0.004117756924275139,24.62471692512433,8832225.62305174,99.91312691741696,False,True,False
8c3c1,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,0.23733122495057987,-9.94361525678703,0.004858399391612412,24.74830600122611,8951139.277607543,99.91238688789595,False,True,False
a5033,original,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,original,original,-0.12378266210692987,-10.21059582165602,0.01611339028694115,24.837888177484274,8972875.694178665,99.90114121148854,True,True,False
dd6ee,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,original,original,gpt-4-o,-0.5051783518864676,-9.188423194242107,-0.005919915255559153,24.93250169729193,8889654.767412068,99.92315628254643,True,True,True
ad135,original,gpt-4-o_2,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o_1,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,0.006933901902245393,-9.120979576896236,-0.00699888466607693,24.805461082607508,8884163.79632804,99.92423435901553,False,True,True
38d8c,original,gpt-4-o_2,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,0.6781742217124843,-11.130480123718035,-0.005850486504607664,24.638945280263822,9047768.742654562,99.92308691125383,False,True,True
a73d8,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o_1,original,original,gpt-4-o,original,original,original,-1.164436220132935,-9.961744666197689,0.007875912008348583,25.0960449911654,8952615.296640359,99.90937187253444,True,True,False
b5706,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,original,original,gpt-4-o,gpt-4-o,original,original,0.7016261396790427,-9.926684764468513,0.011098188120226168,24.633127520481747,8949760.869280443,99.90615226313746,False,True,False
5a0c7,original,original,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,-0.056464753861379335,-8.181533108005823,-0.010941828149150073,24.821188502013683,8807678.079833688,99.92817403936851,True,True,True
86a6b,original,gpt-4-o_2,original,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,original,original,gpt-4-o,0.5982665050123656,-9.154246738253649,-0.006639385296561558,24.658768132328987,8886872.266428694,99.92387515716314,False,True,True
